name,gender,occupation,height,details
alexis dziena,female,actor,157.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1984-07-08,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
alexis sanchez,male,soccer_player,169.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1988-12-19,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
alfie allen,male,actor,175.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1986-09-12,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
alfonso cuaron,male,"{screenwriter,film_director,film_producer,film_editor,cinematographer,television_director,actor}",182.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1961-11-28,age\": 61.0, \"is_alive\": 1.0, \"death\": None}"
alfonso ribeiro,male,"{actor,television_director,comedian,game_show_host,dancer,singer,voice_actor}",168.0,"{\"net_worth\": 7000000.0, \"birthday\": \"1971-09-21,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
alfre woodard,female,"{actor,film_producer,voice_actor}",160.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1952-11-08,age\": 70.0, \"is_alive\": 1.0, \"death\": None}"
alfred enoch,male,actor,184.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1988-12-02,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
alfred hitchcock,male,"{film_director,actor,film_producer,screenwriter,television_director,television_producer,film_art_director,film_editor,writer}",170.0,"{\"net_worth\": 200000000.0, \"birthday\": \"1899-08-13,age\": 80.0, \"is_alive\": 0.0, \"death\": \"1980-04-29"}"
alfred molina,male,"{actor,television_producer,voice_actor,film_producer}",189.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1953-05-24,age\": 70.0, \"is_alive\": 1.0, \"death\": None}"
ali fedotowsky,female,actor,170.0,"{\"net_worth\": 600000.0, \"birthday\": \"1984-09-16,age\": 38.0, \"is_alive\": 1.0, \"death\": None}"
ali landry,female,"{actor,model}",175.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1973-07-21,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
ali larter,female,"{actor,model}",173.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1976-02-28,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
ali macgraw,female,"{actor,model,author,activist}",177.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1939-04-01,age\": 84.0, \"is_alive\": 1.0, \"death\": None}"
alia bhatt,female,"{actor,model}",168.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1993-03-15,age\": 30.0, \"is_alive\": 1.0, \"death\": None}"
alia shawkat,female,actor,166.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1989-04-18,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
alice braga,female,actor,163.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1983-04-15,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
alice cooper,male,"{singer,actor,disc_jockey,singer-songwriter,guitarist,musician,film_score_composer}",177.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1948-02-04,age\": 75.0, \"is_alive\": 1.0, \"death\": None}"
alice evans,female,actor,173.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1971-08-02,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
alice eve,female,actor,166.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1982-02-06,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
alicia keys,female,"{musician,record_producer,singer-songwriter,actor,pianist}",168.0,"{\"net_worth\": 150000000.0, \"birthday\": \"1981-01-25,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
alicia silverstone,female,"{model,actor,television_producer,author,activist,film_producer,voice_actor}",165.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1976-10-04,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
alicia vikander,female,"{actor,dancer}",166.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1988-10-03,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
alicia witt,female,"{actor,singer,model,songwriter,pianist,screenwriter,film_producer,film_score_composer}",173.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1975-08-21,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
alisan porter,female,"{actor,singer}",153.0,"{\"net_worth\": 500000.0, \"birthday\": \"1981-06-20,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
alison becker,female,"{actor,comedian}",162.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1977-03-08,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
alison brie,female,"{actor,voice_actor}",160.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1982-12-29,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
alison doody,female,"{actor,model}",175.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1966-11-11,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
alison haislip,female,"{actor,television_producer,journalist}",170.0,"{\"net_worth\": 500000.0, \"birthday\": \"1981-02-06,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
alison lohman,female,actor,157.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1979-09-18,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
alison pill,female,"{actor,voice_actor}",168.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1985-11-27,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
alison sweeney,female,actor,162.0,"{\"net_worth\": 9000000.0, \"birthday\": \"1976-09-19,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
alistair overeem,male,,196.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1980-05-17,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
allen covert,male,"{comedian,actor,film_producer,writer,screenwriter,songwriter,film_score_composer,voice_actor}",175.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1964-10-13,age\": 58.0, \"is_alive\": 1.0, \"death\": None}"
allen iverson,male,"{basketball_player,rapper,athlete}",183.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1975-06-07,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
allen payne,male,actor,185.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1968-07-07,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
alley mills,female,actor,165.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1951-05-09,age\": 72.0, \"is_alive\": 1.0, \"death\": None}"
allison janney,female,"{actor,voice_actor,musician}",183.0,"{\"net_worth\": 14000000.0, \"birthday\": \"1959-11-19,age\": 63.0, \"is_alive\": 1.0, \"death\": None}"
allison mack,female,"{actor,voice_actor,television_director,film_producer}",165.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1982-07-29,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
allison munn,female,actor,160.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1974-10-07,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
allison tolman,female,actor,168.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1981-11-18,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
allison williams,female,"{actor,comedian,musician}",167.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1987-11-30,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
ally sheedy,female,"{actor,author}",165.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1962-06-13,age\": 61.0, \"is_alive\": 1.0, \"death\": None}"
ally walker,female,"{actor,film_producer,film_director,screenwriter}",178.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1961-08-25,age\": 61.0, \"is_alive\": 1.0, \"death\": None}"
alona tal,female,"{actor,singer,voice_actor}",163.0,"{\"net_worth\": 600000.0, \"birthday\": \"1983-10-20,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
alton brown,male,"{tv_chef,chef,actor,author,tv_personality,cinematographer,commentator,screenwriter,television_director}",182.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1962-07-30,age\": 60.0, \"is_alive\": 1.0, \"death\": None}"
aly michalka,female,"{singer,actor,songwriter,guitarist,musician,singer-songwriter,dancer,model}",173.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1989-03-25,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
alyson hannigan,female,actor,165.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1974-03-24,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
alyson stoner,female,"{model,actor,singer,voice_actor,dancer,choreographer,singer-songwriter}",157.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1993-08-11,age\": 29.0, \"is_alive\": 1.0, \"death\": None}"
alyssa campanella,female,,174.0,"{\"net_worth\": 300000.0, \"birthday\": \"1990-03-21,age\": 33.0, \"is_alive\": 1.0, \"death\": None}"
alyssa milano,female,"{singer,actor,television_producer,businessperson}",157.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1972-12-19,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
amaia salamanca,female,"{actor,model}",167.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1986-03-28,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amanda bearse,female,"{actor,comedian,television_director}",162.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1958-08-09,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
amanda blake,female,actor,167.0,"{\"net_worth\": 500000.0, \"birthday\": \"1929-02-20,age\": 60.0, \"is_alive\": 0.0, \"death\": \"1989-08-16"}"
amanda bynes,female,"{singer,actor,fashion_designer,voice_actor}",170.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1986-04-03,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amanda crew,female,actor,178.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1986-06-05,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amanda detmer,female,actor,163.0,"{\"net_worth\": 2500000.0, \"birthday\": \"1971-09-27,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
amanda holden,female,"{actor,presenter,singer}",162.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1971-02-16,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
amanda pays,female,"{actor,designer,presenter}",170.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1959-06-06,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
amanda peet,female,"{actor,voice_actor}",170.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1972-01-11,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
amanda peterson,female,actor,163.0,"{\"net_worth\": 50000.0, \"birthday\": \"1971-07-08,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
amanda plummer,female,"{actor,voice_actor}",163.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1957-03-23,age\": 66.0, \"is_alive\": 1.0, \"death\": None}"
amanda righetti,female,actor,174.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1983-04-04,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
amanda seyfried,female,"{actor,singer,model}",161.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1985-12-03,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amanda tapping,female,"{actor,television_director,television_producer}",175.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1965-08-28,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
amanda wyss,female,actor,162.0,"{\"net_worth\": 600000.0, \"birthday\": \"1960-11-24,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
amandla stenberg,female,"{actor,model}",142.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1998-10-23,age\": 24.0, \"is_alive\": 1.0, \"death\": None}"
amar'e stoudemire,male,"{basketball_player,actor}",211.0,"{\"net_worth\": 70000000.0, \"birthday\": \"1982-11-16,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
amaury nolasco,male,actor,179.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1970-12-24,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
amber benson,female,"{film_director,actor,screenwriter,film_producer,writer}",163.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1977-01-08,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
amber heard,female,"{actor,model}",173.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1986-04-22,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amber lancaster,female,,165.0,"{\"net_worth\": 500000.0, \"birthday\": \"1980-09-19,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
amber marshall,female,actor,165.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1988-06-02,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
amber riley,female,"{actor,singer-songwriter}",160.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1986-02-15,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
amber rose,female,"{model,actor,musician,socialite}",173.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1983-10-21,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
amber smith,female,"{fashion_model,actor,supermodel,spokesperson}",175.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1971-03-02,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
amber stevens,female,"{actor,model}",175.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1986-10-07,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
amber tamblyn,female,"{actor,poet,film_producer}",170.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1983-05-14,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
amber valletta,female,"{model,actor,spokesperson}",175.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1974-02-09,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
ameesha patel,female,"{actor,film_producer}",159.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1976-06-09,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
amelia heinle,female,actor,168.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1973-03-17,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
amelia warner,female,"{actor,singer,songwriter}",168.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1982-06-04,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
amelle berrabah,female,"{singer,songwriter,singer-songwriter}",157.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1984-04-22,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
america ferrera,female,"{actor,film_producer,voice_actor}",155.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1984-04-18,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
amir blumenfeld,male,"{actor,comedian,screenwriter,television_editor}",178.0,"{\"net_worth\": 700000.0, \"birthday\": \"1983-01-18,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
amir khan,male,,176.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1986-12-08,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
amitabh bachchan,male,"{actor,musician,presenter,film_producer,singer,voice_actor,television_presenter,playback_singer}",185.0,"{\"net_worth\": 400000000.0, \"birthday\": \"1942-10-11,age\": 80.0, \"is_alive\": 1.0, \"death\": None}"
amrita rao,female,"{model,actor}",165.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1981-06-07,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
amy acker,female,"{actor,voice_actor,model}",173.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1976-12-05,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
amy adams,female,"{actor,singer,dancer,voice_actor}",163.0,"{\"net_worth\": 60000000.0, \"birthday\": \"1974-08-20,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
amy brenneman,female,"{actor,television_producer,screenwriter}",168.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1964-06-22,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
amy childs,female,model,173.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1990-06-07,age\": 33.0, \"is_alive\": 1.0, \"death\": None}"
amy davidson,female,,152.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1979-09-15,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
amy dumas,female,"{wrestler,singer,model}",168.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1975-04-14,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
amy irving,female,"{actor,model}",163.0,"{\"net_worth\": 120000000.0, \"birthday\": \"1953-09-10,age\": 69.0, \"is_alive\": 1.0, \"death\": None}"
amy jo johnson,female,"{songwriter,singer,gymnast,musician,actor}",157.0,"{\"net_worth\": 300000.0, \"birthday\": \"1970-10-06,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
amy lee,female,"{singer,pianist,songwriter,musician,multi-instrumentalist,film_score_composer}",161.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1981-12-13,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
amy locane,female,actor,167.0,"{\"net_worth\": 100000.0, \"birthday\": \"1971-12-19,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
amy macdonald,female,"{singer-songwriter,musician,guitarist}",163.0,"{\"net_worth\": 9000000.0, \"birthday\": \"1987-08-25,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
amy madigan,female,"{actor,film_producer,singer,pianist,voice_actor}",166.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1950-09-11,age\": 72.0, \"is_alive\": 1.0, \"death\": None}"
amy paffrath,female,actor,160.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1983-07-22,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
amy poehler,female,"{actor,screenwriter,comedian,television_producer,voice_actor,television_director}",157.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1971-09-16,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
amy robach,female,journalist,165.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1973-02-06,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
amy ryan,female,actor,162.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1968-05-03,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
amy schumer,female,"{actor,stand-up_comedian,comedian,screenwriter,television_producer}",170.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1981-06-01,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
amy sedaris,female,"{actor,screenwriter,author,comedian,playwright,businessperson,voice_actor}",156.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1961-03-29,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
amy shirley,female,production_designer,165.0,"{\"net_worth\": 4500000.0, \"birthday\": None, \"age\": None, \"is_alive\": None, \"death\": None}"
amy smart,female,"{actor,fashion_model,voice_actor}",168.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1976-03-26,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
amy weber,female,"{actor,model,singer,film_producer,wrestler}",170.0,"{\"net_worth\": 400000.0, \"birthday\": \"1970-07-02,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
amy winehouse,female,"{music_arranger,singer-songwriter,musician}",160.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1983-09-14,age\": 27.0, \"is_alive\": 0.0, \"death\": \"2011-07-23"}"
amy yasbeck,female,actor,170.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1962-09-12,age\": 60.0, \"is_alive\": 1.0, \"death\": None}"
ana beatriz barros,female,"{fashion_model,supermodel}",182.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1982-05-29,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
ana de armas,female,actor,168.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1988-04-30,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
ana de la reguera,female,"{actor,voice_actor}",160.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1977-04-08,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
ana gasteyer,female,actor,170.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1967-05-04,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
ana hickmann,female,fashion_model,185.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1981-03-01,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
ana ivanovic,female,tennis_player,184.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1987-11-06,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
ana ortiz,female,"{actor,singer}",164.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1971-01-25,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
anahi,female,"{singer,actor,dancer,record_producer,singer-songwriter}",163.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1983-05-14,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
anastacia,female,"{singer,songwriter,fashion_designer,singer-songwriter,musician,actor,record_producer,dancer,philanthropist}",157.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1968-09-17,age\": 54.0, \"is_alive\": 1.0, \"death\": None}"
